OccID,OccNo,AcID,SurvivableEnum_DisplayEng
57988,A87O4054,1745,Unknown
57988,A87O4054,20108,Unknown
57986,A87O4052,3621,Unknown
57986,A87O4052,20107,Unknown
57984,A87O4050,19392,Unknown
57984,A87O4050,20106,Unknown
57983,A87O4049,20105,Unknown
57983,A87O4049,19393,Unknown
57982,A87O4048,17803,Unknown
57981,A87O4047,4964,Unknown
57980,A87O4046,19394,Unknown
57980,A87O4046,20104,Unknown
57977,A87O4043,7106,Unknown
57977,A87O4043,7106,Unknown
57977,A87O4043,7106,Unknown
57977,A87O4043,7106,Unknown
57976,A87O4042,7108,Unknown
57975,A87O4041,10273,Unknown
57975,A87O4041,4643,Unknown
57974,A87O4040,9268,Unknown
57970,A87O4036,20103,Unknown
57970,A87O4036,741,Unknown
57965,A87O4031,763,Unknown
57962,A87O4028,20102,Unknown
57962,A87O4028,19396,Unknown
57959,A87O4025,5724,Unknown
57951,A87O4017,5724,Unknown
57950,A87O4016,9263,Unknown
57945,A87O4011,23775,Unknown
57942,A87O4008,3081,Unknown
57942,A87O4008,12337,Unknown
57934,A87O0905,18475,Unknown
57934,A87O0905,18475,Unknown
57934,A87O0905,18475,Unknown
57934,A87O0905,18475,Unknown
57933,A87O0904,18206,Unknown
57933,A87O0904,18206,Unknown
57933,A87O0904,18206,Unknown
57933,A87O0904,18206,Unknown
57932,A87O0903,17987,Unknown
57932,A87O0903,17987,Unknown
57932,A87O0903,17987,Unknown
57932,A87O0903,17987,Unknown
57931,A87O0902,18728,Unknown
57931,A87O0902,18728,Unknown
57931,A87O0902,18728,Unknown
57931,A87O0902,18728,Unknown
57930,A87O0901,18259,Unknown
57930,A87O0901,18259,Unknown
57930,A87O0901,18259,Unknown
57930,A87O0901,18259,Unknown
57929,A87O0090,9442,Unknown
57929,A87O0090,9442,Unknown
57929,A87O0090,9442,Unknown
57929,A87O0090,9442,Unknown
57928,A87O0089,12004,Unknown
57928,A87O0089,12004,Unknown
57928,A87O0089,12004,Unknown
57928,A87O0089,12004,Unknown
57927,A87O0088,6494,Unknown
57927,A87O0088,6494,Unknown
57927,A87O0088,6494,Unknown
57927,A87O0088,6494,Unknown
57926,A87O0087,813,Unknown
57926,A87O0087,813,Unknown
57926,A87O0087,813,Unknown
57926,A87O0087,813,Unknown
57925,A87O0086,9818,Unknown
57925,A87O0086,9818,Unknown
57925,A87O0086,9818,Unknown
57925,A87O0086,9818,Unknown
57924,A87O0085,23437,Unknown
57924,A87O0085,23437,Unknown
57924,A87O0085,23437,Unknown
57924,A87O0085,23437,Unknown
57923,A87O0084,1480,Unknown
57923,A87O0084,1480,Unknown
57923,A87O0084,1480,Unknown
57923,A87O0084,1480,Unknown
57922,A87O0083,11304,Unknown
57921,A87O0082,14317,Unknown
57921,A87O0082,14317,Unknown
57921,A87O0082,14317,Unknown
57921,A87O0082,14317,Unknown
57920,A87O0081,10449,Unknown
57920,A87O0081,10449,Unknown
57920,A87O0081,10449,Unknown
57920,A87O0081,10449,Unknown
57919,A87O0080,10817,Unknown
57919,A87O0080,10817,Unknown
57919,A87O0080,10817,Unknown
57919,A87O0080,10817,Unknown
57918,A87O0079,10493,Unknown
57918,A87O0079,10493,Unknown
57918,A87O0079,10493,Unknown
57918,A87O0079,10493,Unknown
57917,A87O0078,1113,Unknown
57917,A87O0078,1113,Unknown
57917,A87O0078,1113,Unknown
57917,A87O0078,1113,Unknown
57916,A87O0077,9920,Unknown
57916,A87O0077,9920,Unknown
57916,A87O0077,9920,Unknown
57916,A87O0077,9920,Unknown
57915,A87O0076,15668,No
57915,A87O0076,15668,No
57915,A87O0076,15668,No
57915,A87O0076,15668,No
57914,A87O0075,22929,Unknown
57914,A87O0075,22929,Unknown
57914,A87O0075,22929,Unknown
57914,A87O0075,22929,Unknown
57913,A87O0074,7039,Unknown
57913,A87O0074,7039,Unknown
57913,A87O0074,7039,Unknown
57913,A87O0074,7039,Unknown
57912,A87O0073,61713,Unknown
57911,A87O0072,12373,Unknown
57911,A87O0072,12373,Unknown
57911,A87O0072,12373,Unknown
57911,A87O0072,12373,Unknown
57910,A87O0071,15643,Unknown
57910,A87O0071,15643,Unknown
57910,A87O0071,15643,Unknown
57910,A87O0071,15643,Unknown
57909,A87O0070,10885,Unknown
57909,A87O0070,10885,Unknown
57909,A87O0070,10885,Unknown
57909,A87O0070,10885,Unknown
57908,A87O0069,5234,Unknown
57908,A87O0069,5234,Unknown
57908,A87O0069,5234,Unknown
57908,A87O0069,5234,Unknown
57907,A87O0068,27994,Unknown
57907,A87O0068,27994,Unknown
57907,A87O0068,27994,Unknown
57907,A87O0068,27994,Unknown
57906,A87O0067,10072,Unknown
57906,A87O0067,10072,Unknown
57906,A87O0067,10072,Unknown
57906,A87O0067,10072,Unknown
57905,A87O0066,4169,Unknown
57905,A87O0066,4169,Unknown
57905,A87O0066,4169,Unknown
57905,A87O0066,4169,Unknown
57904,A87O0065,15449,Unknown
57904,A87O0065,15449,Unknown
57904,A87O0065,15449,Unknown
57904,A87O0065,15449,Unknown
57903,A87O0064,7137,Unknown
57903,A87O0064,7137,Unknown
57903,A87O0064,7137,Unknown
57903,A87O0064,7137,Unknown
57902,A87O0063,12497,Unknown
57902,A87O0063,12497,Unknown
57902,A87O0063,12497,Unknown
57902,A87O0063,12497,Unknown
57901,A87O0062,16686,Unknown
57901,A87O0062,16686,Unknown
57901,A87O0062,16686,Unknown
57901,A87O0062,16686,Unknown
57900,A87O0061,15500,Unknown
57900,A87O0061,15500,Unknown
57900,A87O0061,15500,Unknown
57900,A87O0061,15500,Unknown
57899,A87O0060,16057,Unknown
57898,A87O0059,6657,Unknown
57898,A87O0059,6657,Unknown
57898,A87O0059,6657,Unknown
57898,A87O0059,6657,Unknown
57897,A87O0058,22928,Unknown
57896,A87O0057,22927,Unknown
57896,A87O0057,22927,Unknown
57896,A87O0057,22927,Unknown
57896,A87O0057,22927,Unknown
57895,A87O0056,10442,Unknown
57895,A87O0056,10442,Unknown
57895,A87O0056,10442,Unknown
57895,A87O0056,10442,Unknown
57894,A87O0055,4457,Unknown
57894,A87O0055,4457,Unknown
57894,A87O0055,4457,Unknown
57894,A87O0055,4457,Unknown
57893,A87O0054,3474,Unknown
57893,A87O0054,3474,Unknown
57893,A87O0054,3474,Unknown
57893,A87O0054,3474,Unknown
57892,A87O0053,61832,Unknown
57891,A87O0052,7725,Unknown
57891,A87O0052,7725,Unknown
57891,A87O0052,7725,Unknown
57891,A87O0052,7725,Unknown
57890,A87O0051,16803,Unknown
57890,A87O0051,16803,Unknown
57890,A87O0051,16803,Unknown
57890,A87O0051,16803,Unknown
57889,A87O0050,9958,Unknown
57889,A87O0050,9958,Unknown
57889,A87O0050,9958,Unknown
57889,A87O0050,9958,Unknown
57888,A87O0049,4770,Yes
57888,A87O0049,4770,Yes
57888,A87O0049,4770,Yes
57888,A87O0049,4770,Yes
57887,A87O0048,2507,Unknown
57887,A87O0048,2507,Unknown
57887,A87O0048,2507,Unknown
57887,A87O0048,2507,Unknown
57886,A87O0047,10296,Unknown
57886,A87O0047,10296,Unknown
57886,A87O0047,10296,Unknown
57886,A87O0047,10296,Unknown
57885,A87O0046,4002,Unknown
57885,A87O0046,4002,Unknown
57885,A87O0046,4002,Unknown
57885,A87O0046,4002,Unknown
57884,A87O0045,4041,Unknown
57884,A87O0045,4041,Unknown
57884,A87O0045,4041,Unknown
57884,A87O0045,4041,Unknown
57883,A87O0044,8043,Unknown
57883,A87O0044,8043,Unknown
57883,A87O0044,8043,Unknown
57883,A87O0044,8043,Unknown
57882,A87O0043,7054,Yes
57882,A87O0043,7054,Yes
57882,A87O0043,7054,Yes
57882,A87O0043,7054,Yes
57881,A87O0042,7348,Unknown
57881,A87O0042,7348,Unknown
57881,A87O0042,7348,Unknown
57881,A87O0042,7348,Unknown
57880,A87O0041,4045,Unknown
57880,A87O0041,4045,Unknown
57880,A87O0041,4045,Unknown
57880,A87O0041,4045,Unknown
57879,A87O0040,15464,Unknown
57879,A87O0040,15464,Unknown
57879,A87O0040,15464,Unknown
57879,A87O0040,15464,Unknown
57878,A87O0039,14946,Unknown
57878,A87O0039,14946,Unknown
57878,A87O0039,14946,Unknown
57878,A87O0039,14946,Unknown
57877,A87O0038,5981,Yes
57877,A87O0038,5981,Yes
57877,A87O0038,5981,Yes
57877,A87O0038,5981,Yes
57876,A87O0037,15563,Unknown
57876,A87O0037,15563,Unknown
57876,A87O0037,15563,Unknown
57876,A87O0037,15563,Unknown
57875,A87O0036,6233,Unknown
57875,A87O0036,6233,Unknown
57875,A87O0036,6233,Unknown
57875,A87O0036,6233,Unknown
57874,A87O0035,15678,Unknown
57874,A87O0035,15678,Unknown
57874,A87O0035,15678,Unknown
57874,A87O0035,15678,Unknown
57873,A87O0034,6147,Unknown
57873,A87O0034,6147,Unknown
57873,A87O0034,6147,Unknown
57873,A87O0034,6147,Unknown
57872,A87O0033,12520,Unknown
57872,A87O0033,12520,Unknown
57872,A87O0033,12520,Unknown
57872,A87O0033,12520,Unknown
57871,A87O0032,16704,Unknown
57871,A87O0032,16704,Unknown
57871,A87O0032,16704,Unknown
57871,A87O0032,16704,Unknown
57870,A87O0031,5145,Unknown
57870,A87O0031,5145,Unknown
57870,A87O0031,5145,Unknown
57870,A87O0031,5145,Unknown
57869,A87O0030,11385,Unknown
57869,A87O0030,11385,Unknown
57869,A87O0030,11385,Unknown
57869,A87O0030,11385,Unknown
57868,A87O0029,8539,Unknown
57868,A87O0029,8539,Unknown
57868,A87O0029,8539,Unknown
57868,A87O0029,8539,Unknown
57867,A87O0028,7025,Yes
57867,A87O0028,7025,Yes
57867,A87O0028,7025,Yes
57867,A87O0028,7025,Yes
57866,A87O0027,4309,Unknown
57866,A87O0027,4309,Unknown
57866,A87O0027,4309,Unknown
57866,A87O0027,4309,Unknown
57865,A87O0026,7285,Unknown
57865,A87O0026,7285,Unknown
57865,A87O0026,7285,Unknown
57865,A87O0026,7285,Unknown
57864,A87O0025,5796,Unknown
57864,A87O0025,5796,Unknown
57864,A87O0025,5796,Unknown
57864,A87O0025,5796,Unknown
57863,A87O0024,7904,Unknown
57863,A87O0024,7904,Unknown
57863,A87O0024,7904,Unknown
57863,A87O0024,7904,Unknown
57862,A87O0023,13908,Unknown
57862,A87O0023,13908,Unknown
57862,A87O0023,13908,Unknown
57862,A87O0023,13908,Unknown
57861,A87O0022,6860,Unknown
57861,A87O0022,6860,Unknown
57861,A87O0022,6860,Unknown
57861,A87O0022,6860,Unknown
57860,A87O0021,11732,Unknown
57859,A87O0020,3139,Unknown
57859,A87O0020,3139,Unknown
57859,A87O0020,3139,Unknown
57859,A87O0020,3139,Unknown
57858,A87O0019,11708,Unknown
57858,A87O0019,11708,Unknown
57858,A87O0019,11708,Unknown
57858,A87O0019,11708,Unknown
57857,A87O0018,6695,Unknown
57857,A87O0018,6695,Unknown
57857,A87O0018,6695,Unknown
57857,A87O0018,6695,Unknown
57856,A87O0017,10604,Unknown
57855,A87O0016,2689,Unknown
57855,A87O0016,2689,Unknown
57855,A87O0016,2689,Unknown
57855,A87O0016,2689,Unknown
57854,A87O0015,11851,Unknown
57854,A87O0015,11851,Unknown
57854,A87O0015,11851,Unknown
57854,A87O0015,11851,Unknown
57853,A87O0014,6975,Unknown
57853,A87O0014,6975,Unknown
57853,A87O0014,6975,Unknown
57853,A87O0014,6975,Unknown
57852,A87O0013,5400,Unknown
57852,A87O0013,5400,Unknown
57852,A87O0013,5400,Unknown
57852,A87O0013,5400,Unknown
57851,A87O0012,993,Unknown
57851,A87O0012,993,Unknown
57851,A87O0012,993,Unknown
57851,A87O0012,993,Unknown
57850,A87O0011,11371,Unknown
57850,A87O0011,11371,Unknown
57850,A87O0011,11371,Unknown
57850,A87O0011,11371,Unknown
57849,A87O0010,3360,Unknown
57849,A87O0010,3360,Unknown
57849,A87O0010,3360,Unknown
57849,A87O0010,3360,Unknown
57848,A87O0009,4902,Unknown
57848,A87O0009,4902,Unknown
57848,A87O0009,4902,Unknown
57848,A87O0009,4902,Unknown
57847,A87O0008,16818,Unknown
57847,A87O0008,16818,Unknown
57847,A87O0008,16818,Unknown
57847,A87O0008,16818,Unknown
57846,A87O0007,16655,Unknown
57845,A87O0006,7471,Unknown
57845,A87O0006,7471,Unknown
57845,A87O0006,7471,Unknown
57845,A87O0006,7471,Unknown
57844,A87O0005,10298,Unknown
57844,A87O0005,10298,Unknown
57844,A87O0005,10298,Unknown
57844,A87O0005,10298,Unknown
57843,A87O0004,7837,Unknown
57843,A87O0004,7837,Unknown
57843,A87O0004,7837,Unknown
57843,A87O0004,7837,Unknown
57842,A87O0003,61747,Unknown
57841,A87O0002,9455,Unknown
57841,A87O0002,9455,Unknown
57841,A87O0002,9455,Unknown
57841,A87O0002,9455,Unknown
57840,A87O0001,2239,Unknown
57840,A87O0001,2239,Unknown
57840,A87O0001,2239,Unknown
57840,A87O0001,2239,Unknown
57839,A87H4901,18203,Unknown
57839,A87H4901,3646,Unknown
57838,A87H4002,36008,Unknown
57838,A87H4002,36008,Unknown
57838,A87H4002,36008,Unknown
57838,A87H4002,36008,Unknown
57837,A87H4001,9131,Unknown
57837,A87H4001,22263,Unknown
57836,A87H0002,6254,Unknown
57836,A87H0002,6254,Unknown
57836,A87H0002,6254,Unknown
57836,A87H0002,6254,Unknown
57835,A87H0001,1751,No
57835,A87H0001,1751,No
57835,A87H0001,1751,No
57835,A87H0001,1751,No
57832,A87F4018,22591,Unknown
57831,A87F4017,19399,Unknown
57830,A87F4016,5687,Unknown
57828,A87F4013,23143,Unknown
57828,A87F4013,19400,Unknown
57825,A87F4010,8147,Unknown
57823,A87F4007,3738,Unknown
57822,A87F4006,7650,Unknown
57819,A87F4003,947,Unknown
57816,A87F0010,11054,Unknown
57815,A87F0005,5938,Unknown
57814,A87C5004,19610,Yes
57814,A87C5004,19610,Yes
57814,A87C5004,19610,Yes
57814,A87C5004,19610,Yes
57813,A87C5003,14080,Yes
57813,A87C5003,14080,Yes
57813,A87C5003,14080,Yes
57813,A87C5003,14080,Yes
57812,A87C5002,13988,Yes
57812,A87C5002,13988,Yes
57812,A87C5002,13988,Yes
57812,A87C5002,13988,Yes
57811,A87C5001,14301,Yes
57811,A87C5001,14301,Yes
57811,A87C5001,14301,Yes
57811,A87C5001,14301,Yes
57805,A87C4111,6570,Unknown
57804,A87C4110,8402,Unknown
57801,A87C4107,23138,Unknown
57800,A87C4106,1824,Unknown
57798,A87C4104,8815,Unknown
57794,A87C4100,16593,Unknown
57794,A87C4100,20100,Unknown
57791,A87C4097,10193,Unknown
57790,A87C4096,20099,Unknown
57790,A87C4096,19401,Unknown
57789,A87C4095,23137,Unknown
57788,A87C4094,780,Unknown
57781,A87C4087,19404,Unknown
57780,A87C4086,5860,Unknown
57773,A87C4079,6449,Unknown
57771,A87C4077,11832,Unknown
57770,A87C4076,11240,Unknown
57768,A87C4074,20098,Unknown
57768,A87C4074,19406,Unknown
57765,A87C4071,19407,Unknown
57761,A87C4067,23319,Unknown
57756,A87C4062,2621,Unknown
57755,A87C4061,29714,Unknown
57751,A87C4057,4628,Unknown
57746,A87C4052,5713,Unknown
57745,A87C4051,20097,Unknown
57745,A87C4051,19408,Unknown
57742,A87C4048,23136,Unknown
57742,A87C4048,9785,Unknown
57740,A87C4046,895,Unknown
57739,A87C4045,3783,Unknown
57737,A87C4043,11023,Unknown
57735,A87C4041,1540,Unknown
57734,A87C4040,5720,Unknown
57733,A87C4038,6377,Unknown
57729,A87C4034,12121,Unknown
57729,A87C4034,12121,Unknown
57729,A87C4034,12121,Unknown
57729,A87C4034,12121,Unknown
57725,A87C4030,19410,Unknown
57724,A87C4029,1920,Unknown
57722,A87C4027,19412,Unknown
57717,A87C4022,455,Unknown
57714,A87C4018,23134,Unknown
57712,A87C4014,11809,Unknown
57710,A87C4012,19414,Unknown
57709,A87C4011,19415,Unknown
57708,A87C4010,20096,Unknown
57708,A87C4010,19416,Unknown
57706,A87C4008,9256,Unknown
57706,A87C4008,5531,Unknown
57705,A87C4007,2616,Unknown
57700,A87C4002,7605,Unknown
57698,A87C0908,18617,Unknown
57698,A87C0908,18617,Unknown
57698,A87C0908,18617,Unknown
57698,A87C0908,18617,Unknown
57697,A87C0907,18000,Unknown
57697,A87C0907,18000,Unknown
57697,A87C0907,18000,Unknown
57697,A87C0907,18000,Unknown
57696,A87C0906,18305,Unknown
57696,A87C0906,18305,Unknown
57696,A87C0906,18305,Unknown
57696,A87C0906,18305,Unknown
57695,A87C0905,18256,Unknown
57695,A87C0905,18256,Unknown
57695,A87C0905,18256,Unknown
57695,A87C0905,18256,Unknown
57694,A87C0904,17792,Unknown
57694,A87C0904,17792,Unknown
57694,A87C0904,17792,Unknown
57694,A87C0904,17792,Unknown
57693,A87C0903,17789,Unknown
57693,A87C0903,17789,Unknown
57693,A87C0903,17789,Unknown
57693,A87C0903,17789,Unknown
57692,A87C0902,18704,Yes
57692,A87C0902,18704,Yes
57692,A87C0902,18704,Yes
57692,A87C0902,18704,Yes
57691,A87C0901,18823,Unknown
57691,A87C0901,18823,Unknown
57691,A87C0901,18823,Unknown
57691,A87C0901,18823,Unknown
57690,A87C0801,10895,Unknown
57690,A87C0801,10895,Unknown
57690,A87C0801,10895,Unknown
57690,A87C0801,10895,Unknown
57690,A87C0801,12592,Unknown
57690,A87C0801,12592,Unknown
57690,A87C0801,12592,Unknown
57690,A87C0801,12592,Unknown
57689,A87C0096,11419,Unknown
57689,A87C0096,11419,Unknown
57689,A87C0096,11419,Unknown
57689,A87C0096,11419,Unknown
57688,A87C0095,8827,Unknown
57688,A87C0095,8827,Unknown
57688,A87C0095,8827,Unknown
57688,A87C0095,8827,Unknown
57687,A87C0094,13434,Unknown
57687,A87C0094,13434,Unknown
57687,A87C0094,13434,Unknown
57687,A87C0094,13434,Unknown
57686,A87C0092,2841,Unknown
57686,A87C0092,2841,Unknown
57686,A87C0092,2841,Unknown
57686,A87C0092,2841,Unknown
57685,A87C0091,10101,Unknown
57685,A87C0091,10101,Unknown
57685,A87C0091,10101,Unknown
57685,A87C0091,10101,Unknown
57684,A87C0090,12274,Yes
57684,A87C0090,12274,Yes
57684,A87C0090,12274,Yes
57684,A87C0090,12274,Yes
57683,A87C0089,2006,Unknown
57683,A87C0089,2006,Unknown
57683,A87C0089,2006,Unknown
57683,A87C0089,2006,Unknown
57682,A87C0088,9332,Unknown
57682,A87C0088,9332,Unknown
57682,A87C0088,9332,Unknown
57682,A87C0088,9332,Unknown
57681,A87C0087,8969,Unknown
57681,A87C0087,8969,Unknown
57681,A87C0087,8969,Unknown
57681,A87C0087,8969,Unknown
57680,A87C0086,12970,Unknown
57680,A87C0086,12970,Unknown
57680,A87C0086,12970,Unknown
57680,A87C0086,12970,Unknown
57679,A87C0085,2511,Unknown
57679,A87C0085,2511,Unknown
57679,A87C0085,2511,Unknown
57679,A87C0085,2511,Unknown
57678,A87C0084,13403,Unknown
57678,A87C0084,13403,Unknown
57678,A87C0084,13403,Unknown
57678,A87C0084,13403,Unknown
57677,A87C0083,13683,Unknown
57677,A87C0083,13683,Unknown
57677,A87C0083,13683,Unknown
57677,A87C0083,13683,Unknown
57676,A87C0082,2744,Unknown
57676,A87C0082,2744,Unknown
57676,A87C0082,2744,Unknown
57676,A87C0082,2744,Unknown
57675,A87C0081,15853,No
57675,A87C0081,15853,No
57675,A87C0081,15853,No
57675,A87C0081,15853,No
57674,A87C0080,17199,Unknown
57674,A87C0080,17199,Unknown
57674,A87C0080,17199,Unknown
57674,A87C0080,17199,Unknown
57673,A87C0079,15708,Unknown
57673,A87C0079,15708,Unknown
57673,A87C0079,15708,Unknown
57673,A87C0079,15708,Unknown
57672,A87C0078,11743,Unknown
57672,A87C0078,11743,Unknown
57672,A87C0078,11743,Unknown
57672,A87C0078,11743,Unknown
57671,A87C0077,11883,Unknown
57671,A87C0077,11883,Unknown
57671,A87C0077,11883,Unknown
57671,A87C0077,11883,Unknown
57670,A87C0076,4303,Unknown
57670,A87C0076,4303,Unknown
57670,A87C0076,4303,Unknown
57670,A87C0076,4303,Unknown
57669,A87C0075,14540,Unknown
57669,A87C0075,14540,Unknown
57669,A87C0075,14540,Unknown
57669,A87C0075,14540,Unknown
57668,A87C0074,6853,Unknown
57667,A87C0073,17361,Unknown
57667,A87C0073,17361,Unknown
57667,A87C0073,17361,Unknown
57667,A87C0073,17361,Unknown
57666,A87C0072,4413,No
57666,A87C0072,4413,No
57666,A87C0072,4413,No
57666,A87C0072,4413,No
57665,A87C0071,13434,Unknown
57665,A87C0071,13434,Unknown
57665,A87C0071,13434,Unknown
57665,A87C0071,13434,Unknown
57664,A87C0070,13293,Unknown
57664,A87C0070,13293,Unknown
57664,A87C0070,13293,Unknown
57664,A87C0070,13293,Unknown
57663,A87C0069,11260,Unknown
57663,A87C0069,11260,Unknown
57663,A87C0069,11260,Unknown
57663,A87C0069,11260,Unknown
57662,A87C0068,1525,Unknown
57662,A87C0068,1525,Unknown
57662,A87C0068,1525,Unknown
57662,A87C0068,1525,Unknown
57661,A87C0067,4023,Unknown
57661,A87C0067,4023,Unknown
57661,A87C0067,4023,Unknown
57661,A87C0067,4023,Unknown
57660,A87C0066,2893,Unknown
57660,A87C0066,2893,Unknown
57660,A87C0066,2893,Unknown
57660,A87C0066,2893,Unknown
57659,A87C0065,12487,Unknown
57659,A87C0065,12487,Unknown
57659,A87C0065,12487,Unknown
57659,A87C0065,12487,Unknown
57658,A87C0064,17074,Unknown
57658,A87C0064,17074,Unknown
57658,A87C0064,17074,Unknown
57658,A87C0064,17074,Unknown
57657,A87C0063,10610,Unknown
57657,A87C0063,10610,Unknown
57657,A87C0063,10610,Unknown
57657,A87C0063,10610,Unknown
57656,A87C0062,10878,Unknown
57656,A87C0062,10878,Unknown
57656,A87C0062,10878,Unknown
57656,A87C0062,10878,Unknown
57655,A87C0061,8385,Unknown
57655,A87C0061,8385,Unknown
57655,A87C0061,8385,Unknown
57655,A87C0061,8385,Unknown
57654,A87C0060,8106,Unknown
57654,A87C0060,8106,Unknown
57654,A87C0060,8106,Unknown
57654,A87C0060,8106,Unknown
57653,A87C0059,5485,Unknown
57653,A87C0059,5485,Unknown
57653,A87C0059,5485,Unknown
57653,A87C0059,5485,Unknown
57652,A87C0058,5849,Unknown
57652,A87C0058,5849,Unknown
57652,A87C0058,5849,Unknown
57652,A87C0058,5849,Unknown
57651,A87C0057,9081,Unknown
57651,A87C0057,9081,Unknown
57651,A87C0057,9081,Unknown
57651,A87C0057,9081,Unknown
57650,A87C0056,2073,Unknown
57650,A87C0056,2073,Unknown
57650,A87C0056,2073,Unknown
57650,A87C0056,2073,Unknown
57649,A87C0055,17035,Unknown
57649,A87C0055,17035,Unknown
57649,A87C0055,17035,Unknown
57649,A87C0055,17035,Unknown
57648,A87C0054,15128,Unknown
57648,A87C0054,15128,Unknown
57648,A87C0054,15128,Unknown
57648,A87C0054,15128,Unknown
57647,A87C0053,8818,Unknown
57647,A87C0053,8818,Unknown
57647,A87C0053,8818,Unknown
57647,A87C0053,8818,Unknown
57646,A87C0052,13176,Unknown
57646,A87C0052,13176,Unknown
57646,A87C0052,13176,Unknown
57646,A87C0052,13176,Unknown
57645,A87C0051,1141,Unknown
57645,A87C0051,1141,Unknown
57645,A87C0051,1141,Unknown
57645,A87C0051,1141,Unknown
57644,A87C0050,13431,Unknown
57644,A87C0050,13431,Unknown
57644,A87C0050,13431,Unknown
57644,A87C0050,13431,Unknown
57643,A87C0049,5253,Unknown
57643,A87C0049,5253,Unknown
57643,A87C0049,5253,Unknown
57643,A87C0049,5253,Unknown
57642,A87C0048,12814,Unknown
57642,A87C0048,12814,Unknown
57642,A87C0048,12814,Unknown
57642,A87C0048,12814,Unknown
57641,A87C0047,8120,Unknown
57641,A87C0047,8120,Unknown
57641,A87C0047,8120,Unknown
57641,A87C0047,8120,Unknown
57640,A87C0046,1283,Unknown
57639,A87C0045,22926,Unknown
57639,A87C0045,22926,Unknown
57639,A87C0045,22926,Unknown
57639,A87C0045,22926,Unknown
57638,A87C0044,13664,Unknown
57638,A87C0044,13664,Unknown
57638,A87C0044,13664,Unknown
57638,A87C0044,13664,Unknown
57637,A87C0043,5478,Unknown
57637,A87C0043,5478,Unknown
57637,A87C0043,5478,Unknown
57637,A87C0043,5478,Unknown
57636,A87C0042,12170,Yes
57636,A87C0042,12170,Yes
57636,A87C0042,12170,Yes
57636,A87C0042,12170,Yes
57635,A87C0041,6534,Unknown
57635,A87C0041,6534,Unknown
57635,A87C0041,6534,Unknown
57635,A87C0041,6534,Unknown
57634,A87C0039,10034,Unknown
57634,A87C0039,10034,Unknown
57634,A87C0039,10034,Unknown
57634,A87C0039,10034,Unknown
57633,A87C0038,3487,Unknown
57633,A87C0038,3487,Unknown
57633,A87C0038,3487,Unknown
57633,A87C0038,3487,Unknown
57632,A87C0037,3420,Unknown
57632,A87C0037,3420,Unknown
57632,A87C0037,3420,Unknown
57632,A87C0037,3420,Unknown
57631,A87C0036,2440,Unknown
57631,A87C0036,2440,Unknown
57631,A87C0036,2440,Unknown
57631,A87C0036,2440,Unknown
57630,A87C0035,13164,Unknown
57630,A87C0035,13164,Unknown
57630,A87C0035,13164,Unknown
57630,A87C0035,13164,Unknown
57629,A87C0034,4102,Unknown
57629,A87C0034,4102,Unknown
57629,A87C0034,4102,Unknown
57629,A87C0034,4102,Unknown
57628,A87C0033,11180,Unknown
57628,A87C0033,11180,Unknown
57628,A87C0033,11180,Unknown
57628,A87C0033,11180,Unknown
57627,A87C0032,7886,Unknown
57627,A87C0032,7886,Unknown
57627,A87C0032,7886,Unknown
57627,A87C0032,7886,Unknown
57626,A87C0031,5190,Yes
57626,A87C0031,5190,Yes
57626,A87C0031,5190,Yes
57626,A87C0031,5190,Yes
57625,A87C0030,12948,Unknown
57625,A87C0030,12948,Unknown
57625,A87C0030,12948,Unknown
57625,A87C0030,12948,Unknown
57624,A87C0028,10608,Unknown
57624,A87C0028,10608,Unknown
57624,A87C0028,10608,Unknown
57624,A87C0028,10608,Unknown
57623,A87C0027,13467,Unknown
57623,A87C0027,13467,Unknown
57623,A87C0027,13467,Unknown
57623,A87C0027,13467,Unknown
